x-axis,B,2
second,Volt,Volt
-195.5000E-06,+452.7343817E-03,+349.6093802E-03
-195.0000E-06,+450.7812567E-03,+325.0000048E-03
-194.5000E-06,+449.2187567E-03,+332.0312549E-03
-194.0000E-06,+446.8750067E-03,+337.5000050E-03
-193.5000E-06,+445.3125066E-03,+367.5781305E-03
-193.0000E-06,+443.7500066E-03,+379.2968807E-03
-192.5000E-06,+441.4062566E-03,+379.6875057E-03
-192.0000E-06,+438.6718815E-03,+361.3281304E-03
-191.5000E-06,+436.7187565E-03,+352.7343803E-03
-191.0000E-06,+434.7656315E-03,+360.5468804E-03
-190.5000E-06,+432.4218814E-03,+385.9375058E-03
-190.0000E-06,+429.6875064E-03,+413.2812562E-03
-189.5000E-06,+427.3437564E-03,+412.1093811E-03
-189.0000E-06,+424.6093813E-03,+404.6875060E-03
-188.5000E-06,+421.8750063E-03,+380.4687557E-03
-188.0000E-06,+419.5312563E-03,+398.8281309E-03
-187.5000E-06,+416.7968812E-03,+407.8125061E-03
-187.0000E-06,+414.0625062E-03,+437.5000065E-03
-186.5000E-06,+411.3281311E-03,+444.1406316E-03
-186.0000E-06,+408.2031311E-03,+443.3593816E-03
-185.5000E-06,+403.5156310E-03,+422.6562563E-03
-185.0000E-06,+401.5625060E-03,+420.7031313E-03
-184.5000E-06,+398.4375059E-03,+425.3906313E-03
-184.0000E-06,+395.7031309E-03,+455.0781318E-03
-183.5000E-06,+392.5781308E-03,+475.0000071E-03
-183.0000E-06,+389.4531308E-03,+473.4375071E-03
-182.5000E-06,+386.3281308E-03,+457.8125068E-03
-182.0000E-06,+382.0312557E-03,+433.9843815E-03
-181.5000E-06,+378.9062556E-03,+446.8750067E-03
-181.0000E-06,+375.3906306E-03,+461.7187569E-03
-180.5000E-06,+372.6562556E-03,+484.3750072E-03
-180.0000E-06,+369.1406305E-03,+484.7656322E-03
-179.5000E-06,+364.8437554E-03,+477.3437571E-03
-179.0000E-06,+361.7187554E-03,+449.2187567E-03
-178.5000E-06,+358.2031303E-03,+455.8593818E-03
-178.0000E-06,+353.9062553E-03,+453.1250068E-03
