x-axis,1,2,3,4
-73.4000E-06,+630.8593750E-03,+927.7343750E-03,+1.1435546875E+00,+9.7753906250E+00
-73.2000E-06,+601.5625000E-03,+900.3906250E-03,+1.1425781250E+00,+9.7949218750E+00
-73.0000E-06,+582.0312500E-03,+865.2343750E-03,+1.1357421875E+00,+9.7851562500E+00
-72.8000E-06,+539.0625000E-03,+835.9375000E-03,+1.1289062500E+00,+9.7949218750E+00
-72.6000E-06,+513.6718750E-03,+798.8281250E-03,+1.1259765625E+00,+9.7949218750E+00
-72.4000E-06,+490.2343750E-03,+765.6250000E-03,+1.1201171875E+00,+9.7851562500E+00
-72.2000E-06,+470.7031250E-03,+732.4218750E-03,+1.1162109375E+00,+9.8046875000E+00
-72.0000E-06,+431.6406250E-03,+708.9843750E-03,+1.1083984375E+00,+9.8046875000E+00
-71.8000E-06,+394.5312500E-03,+673.8281250E-03,+1.0996093750E+00,+9.7949218750E+00
-71.6000E-06,+367.1875000E-03,+642.5781250E-03,+1.0947265625E+00,+9.7851562500E+00
-71.4000E-06,+349.6093750E-03,+619.1406250E-03,+1.0888671875E+00,+9.7753906250E+00
-71.2000E-06,+312.5000000E-03,+583.9843750E-03,+1.0791015625E+00,+9.7949218750E+00
-71.0000E-06,+275.3906250E-03,+554.6875000E-03,+1.0771484375E+00,+9.7949218750E+00
-70.8000E-06,+242.1875000E-03,+529.2968750E-03,+1.0673828125E+00,+9.7949218750E+00
-70.6000E-06,+220.7031250E-03,+507.8125000E-03,+1.0595703125E+00,+9.8046875000E+00
-70.4000E-06,+187.5000000E-03,+488.2812500E-03,+1.0439453125E+00,+9.8046875000E+00
-70.2000E-06,+158.2031250E-03,+466.7968750E-03,+1.0449218750E+00,+9.7851562500E+00
-70.0000E-06,+128.9062500E-03,+449.2187500E-03,+1.0332031250E+00,+9.7851562500E+00
-69.8000E-06,+91.7968750E-03,+433.5937500E-03,+1.0263671875E+00,+9.7851562500E+00
-69.6000E-06,+56.6406250E-03,+427.7343750E-03,+1.0136718750E+00,+9.8046875000E+00
-69.4000E-06,+37.1093750E-03,+416.0156250E-03,+1.0058593750E+00,+9.7949218750E+00
-69.2000E-06,-0.0E+00,+406.2500000E-03,+997.0703125E-03,+9.7851562500E+00
-69.0000E-06,-29.2968750E-03,+396.4843750E-03,+992.1875000E-03,+9.8046875000E+00
-68.8000E-06,-58.5937500E-03,+380.8593750E-03,+983.3984375E-03,+9.7851562500E+00
-68.6000E-06,-83.9843750E-03,+373.0468750E-03,+969.7265625E-03,+9.7851562500E+00
-68.4000E-06,-115.2343750E-03,+363.2812500E-03,+962.8906250E-03,+9.7949218750E+00
-68.2000E-06,-142.5781250E-03,+351.5625000E-03,+955.0781250E-03,+9.7949218750E+00
-68.0000E-06,-175.7812500E-03,+339.8437500E-03,+945.3125000E-03,+9.7949218750E+00
-67.8000E-06,-203.1250000E-03,+324.2187500E-03,+931.6406250E-03,+9.7851562500E+00
-67.6000E-06,-238.2812500E-03,+306.6406250E-03,+925.7812500E-03,+9.7851562500E+00
-67.4000E-06,-269.5312500E-03,+287.1093750E-03,+916.0156250E-03,+9.7851562500E+00
-67.2000E-06,-294.9218750E-03,+265.6250000E-03,+907.2265625E-03,+9.8046875000E+00
-67.0000E-06,-330.0781250E-03,+251.9531250E-03,+899.4140625E-03,+9.7949218750E+00
-66.8000E-06,-361.3281250E-03,+224.6093750E-03,+890.6250000E-03,+9.7851562500E+00
-66.6000E-06,-394.5312500E-03,+210.9375000E-03,+878.9062500E-03,+9.7949218750E+00
-66.4000E-06,-421.8750000E-03,+185.5468750E-03,+871.0937500E-03,+9.7949218750E+00
-66.2000E-06,-458.9843750E-03,+158.2031250E-03,+859.3750000E-03,+9.7851562500E+00
-66.0000E-06,-494.1406250E-03,+138.6718750E-03,+850.5859375E-03,+9.7949218750E+00
-65.8000E-06,-527.3437500E-03,+115.2343750E-03,+842.7734375E-03,+9.8046875000E+00
-65.6000E-06,-558.5937500E-03,+87.8906250E-03,+831.0546875E-03,+9.7851562500E+00
-65.4000E-06,-578.1250000E-03,+66.4062500E-03,+816.4062500E-03,+9.8144531250E+00
-65.2000E-06,-611.3281250E-03,+50.7812500E-03,+811.5234375E-03,+9.7949218750E+00
-65.0000E-06,-644.5312500E-03,+25.3906250E-03,+798.8281250E-03,+9.7949218750E+00
-64.8000E-06,-666.0156250E-03,+1.9531250E-03,+786.1328125E-03,+9.7949218750E+00
-64.6000E-06,-703.1250000E-03,-13.6718750E-03,+778.3203125E-03,+9.7949218750E+00
-64.4000E-06,-732.4218750E-03,-37.1093750E-03,+763.6718750E-03,+9.8046875000E+00
-64.2000E-06,-755.8593750E-03,-58.5937500E-03,+754.8828125E-03,+9.8144531250E+00
-64.0000E-06,-783.2031250E-03,-78.1250000E-03,+744.1406250E-03,+9.7851562500E+00
-63.8000E-06,-822.2656250E-03,-97.6562500E-03,+729.4921875E-03,+9.7851562500E+00
-63.6000E-06,-855.4687500E-03,-117.1875000E-03,+720.7031250E-03,+9.7851562500E+00
-63.4000E-06,-882.8125000E-03,-148.4375000E-03,+707.0312500E-03,+9.7753906250E+00
-63.2000E-06,-910.1562500E-03,-167.9687500E-03,+694.3359375E-03,+9.7851562500E+00
-63.0000E-06,-937.5000000E-03,-189.4531250E-03,+683.5937500E-03,+9.7949218750E+00
-62.8000E-06,-978.5156250E-03,-212.8906250E-03,+671.8750000E-03,+9.7949218750E+00
-62.6000E-06,-1.0058593750E+00,-236.3281250E-03,+659.1796875E-03,+9.8144531250E+00
