x-axis,1,2,3,4
-40.6020E-06,-3.1562695313E+00,-3.0153906250E+00,-3.0210078124E+00,+9.7949218750E+00
-40.4020E-06,-3.1620507813E+00,-3.0078906250E+00,-3.0192695311E+00,+9.7852539063E+00
-40.2020E-06,-3.1659765625E+00,-3.0155468750E+00,-3.0211835936E+00,+9.7948242188E+00
-40.0020E-06,-3.1660156250E+00,-3.0272265625E+00,-3.0289374999E+00,+9.7852539063E+00
-39.8020E-06,-3.1718164063E+00,-3.0312109375E+00,-3.0348164061E+00,+9.7948242188E+00
-39.6020E-06,-3.1718750000E+00,-3.0196484375E+00,-3.0329414061E+00,+9.7852539063E+00
-39.4020E-06,-3.1757421875E+00,-3.0233984375E+00,-3.0309882811E+00,+9.7754882813E+00
-39.2020E-06,-3.1796484375E+00,-3.0427734375E+00,-3.0406367186E+00,+9.7850585938E+00
-39.0020E-06,-3.1835546875E+00,-3.0275000000E+00,-3.0426679686E+00,+9.7948242188E+00
-38.8020E-06,-3.1893945313E+00,-3.0389453125E+00,-3.0465546874E+00,+9.7949218750E+00
-38.6020E-06,-3.1952539063E+00,-3.0467968750E+00,-3.0601289061E+00,+9.7852539063E+00
-38.4020E-06,-3.1914453125E+00,-3.0468750000E+00,-3.0563984374E+00,+9.7948242188E+00
-38.2020E-06,-3.1952734375E+00,-3.0584765625E+00,-3.0563593749E+00,+9.7949218750E+00
-38.0020E-06,-3.1875781250E+00,-3.0547265625E+00,-3.0524921874E+00,+9.7852539063E+00
-37.8020E-06,-3.1913671875E+00,-3.0469531250E+00,-3.0505195311E+00,+9.7851562500E+00
-37.6020E-06,-3.1991406250E+00,-3.0584765625E+00,-3.0679023436E+00,+9.7948242188E+00
-37.4020E-06,-3.1992187500E+00,-3.0392578125E+00,-3.0622773436E+00,+9.7852539063E+00
-37.2020E-06,-3.1972851563E+00,-3.0506640625E+00,-3.0583515624E+00,+9.7948242188E+00
-37.0020E-06,-3.1991992188E+00,-3.0546484375E+00,-3.0621796874E+00,+9.7852539063E+00
-36.8020E-06,-3.1895507813E+00,-3.0430859375E+00,-3.0583515624E+00,+9.7851562500E+00
-36.6020E-06,-3.1933203125E+00,-3.0468359375E+00,-3.0544453124E+00,+9.7948242188E+00
-36.4020E-06,-3.1914257813E+00,-3.0468750000E+00,-3.0582734374E+00,+9.7949218750E+00
-36.2020E-06,-3.1856054688E+00,-3.0391406250E+00,-3.0525117186E+00,+9.7755859375E+00
-36.0020E-06,-3.1932812500E+00,-3.0506640625E+00,-3.0427851561E+00,+9.7947265625E+00
-35.8020E-06,-3.1856250000E+00,-3.0391796875E+00,-3.0562226561E+00,+9.8045898438E+00
-35.6020E-06,-3.1913476563E+00,-3.0390625000E+00,-3.0486249999E+00,+9.7950195313E+00
-35.4020E-06,-3.1798046875E+00,-3.0351953125E+00,-3.0466132811E+00,+9.8045898438E+00
-35.2020E-06,-3.1796875000E+00,-3.0390234375E+00,-3.0485273436E+00,+9.7853515625E+00
-35.0020E-06,-3.1680859375E+00,-3.0313281250E+00,-3.0330781249E+00,+9.7851562500E+00
-34.8020E-06,-3.1679687500E+00,-3.0273828125E+00,-3.0271210936E+00,+9.7948242188E+00
-34.6020E-06,-3.1641015625E+00,-3.0312109375E+00,-3.0367304686E+00,+9.7852539063E+00
-34.4020E-06,-3.1601953125E+00,-3.0196484375E+00,-3.0155585936E+00,+9.8044921875E+00
-34.2020E-06,-3.1601562500E+00,-3.0156640625E+00,-3.0230781249E+00,+9.7853515625E+00
-34.0020E-06,-3.1543554688E+00,-3.0117578125E+00,-3.0134882811E+00,+9.7948242188E+00
-33.8020E-06,-3.1446289063E+00,-2.9962500000E+00,-3.0095234374E+00,+9.7949218750E+00
-33.6020E-06,-3.1445312500E+00,-2.9960937500E+00,-3.0075507811E+00,+9.7949218750E+00
-33.4020E-06,-3.1387304688E+00,-2.9883593750E+00,-2.9901289061E+00,+9.7949218750E+00
-33.2020E-06,-3.1367382813E+00,-2.9844140625E+00,-2.9899531249E+00,+9.7949218750E+00
-33.0020E-06,-3.1251171875E+00,-2.9766406250E+00,-2.9860859374E+00,+9.7852539063E+00
-32.8020E-06,-3.1191992188E+00,-2.9804296875E+00,-2.9821796874E+00,+9.7948242188E+00
-32.6020E-06,-3.1075390625E+00,-2.9688671875E+00,-2.9666718749E+00,+9.7949218750E+00
-32.4020E-06,-3.1054882813E+00,-2.9687500000E+00,-2.9723164061E+00,+9.7852539063E+00
-32.2020E-06,-3.0938671875E+00,-2.9416796875E+00,-2.9511054686E+00,+9.8044921875E+00
-32.0020E-06,-3.0860156250E+00,-2.9568750000E+00,-2.9508906249E+00,+8.6445312500E+00
-31.8020E-06,-3.0820703125E+00,-2.9454296875E+00,-2.9547578124E+00,+154.0039063E-03
-31.6020E-06,-3.0646289063E+00,-2.9414453125E+00,-2.9489960936E+00,-86.3281250E-03
-31.4020E-06,-3.0451171875E+00,-2.9491406250E+00,-2.9392695311E+00,-87.8906250E-03
-31.2020E-06,-3.0468554688E+00,-2.9414843750E+00,-2.9449726561E+00,-87.8906250E-03
-31.0020E-06,-3.0352734375E+00,-2.9414062500E+00,-2.9372968749E+00,-97.5585937E-03
-30.8020E-06,-3.0312890625E+00,-2.9298046875E+00,-2.9372187499E+00,-87.9882813E-03
-30.6020E-06,-3.0235156250E+00,-2.9374218750E+00,-2.9372187499E+00,-107.2265625E-03
-30.4020E-06,-3.0041015625E+00,-2.9220312500E+00,-2.9352851561E+00,-88.0859375E-03
-30.2020E-06,-2.9981054688E+00,-2.9334765625E+00,-2.9313984374E+00,-97.5585937E-03
-30.0020E-06,-2.9883789063E+00,-2.9297265625E+00,-2.9294257811E+00,-87.9882813E-03
-29.8020E-06,-2.9689453125E+00,-2.9180859375E+00,-2.9255390624E+00,-97.5585937E-03
-29.6020E-06,-2.9571484375E+00,-2.9295703125E+00,-2.9274335936E+00,-87.9882813E-03
-29.4020E-06,-2.9434960938E+00,-2.9103515625E+00,-2.9177851561E+00,-97.5585937E-03
-29.2020E-06,-2.9356250000E+00,-2.9140234375E+00,-2.9138203124E+00,-78.3203125E-03
-29.0020E-06,-2.9181445313E+00,-2.9140625000E+00,-2.9157148436E+00,-87.7929687E-03
-28.8020E-06,-2.9083007813E+00,-2.9140625000E+00,-2.9157343749E+00,-97.5585937E-03
-28.6020E-06,-2.8927343750E+00,-2.9063281250E+00,-2.9157343749E+00,-87.9882813E-03
-28.4020E-06,-2.8829101563E+00,-2.9101171875E+00,-2.9118671874E+00,-87.8906250E-03
-28.2020E-06,-2.8634765625E+00,-2.9140234375E+00,-2.9040937499E+00,-97.5585937E-03
-28.0020E-06,-2.8439453125E+00,-2.9024609375E+00,-2.9020820311E+00,-97.6562500E-03
-27.8020E-06,-2.8418164063E+00,-2.8946093750E+00,-2.9001289061E+00,-107.3242187E-03
-27.6020E-06,-2.8185937500E+00,-2.9022656250E+00,-2.9001093749E+00,-107.4218750E-03
-27.4020E-06,-2.8028906250E+00,-2.8907421875E+00,-2.9001093749E+00,-88.0859375E-03
-27.2020E-06,-2.7853320313E+00,-2.8906250000E+00,-2.9001093749E+00,-78.2226563E-03
-27.0020E-06,-2.7716210938E+00,-2.8983593750E+00,-2.8943085936E+00,-78.1250000E-03
-26.8020E-06,-2.7560156250E+00,-2.8868359375E+00,-2.8903828124E+00,-87.7929687E-03
-26.6020E-06,-2.7461914063E+00,-2.8789843750E+00,-2.8903437499E+00,-78.2226563E-03
-26.4020E-06,-2.7228906250E+00,-2.8827734375E+00,-2.8845429686E+00,-87.7929687E-03
-26.2020E-06,-2.7091210938E+00,-2.8712109375E+00,-2.8864179686E+00,-87.8906250E-03
