x-axis,B,2
second,Volt,Volt
+41.8000E-06,+299.7656317E-03,+314.2968802E-03
+42.0000E-06,+328.2812571E-03,+343.5937557E-03
+42.2000E-06,+354.4531325E-03,+369.3750061E-03
+42.4000E-06,+376.7187578E-03,+391.2500064E-03
+42.6000E-06,+396.2500081E-03,+410.7812567E-03
+42.8000E-06,+411.0937584E-03,+425.2343819E-03
+43.0000E-06,+421.2500085E-03,+436.9531321E-03
+43.2000E-06,+429.0625086E-03,+445.5468822E-03
+43.4000E-06,+430.6250087E-03,+446.7187572E-03
+43.6000E-06,+431.0156337E-03,+447.8906322E-03
+43.8000E-06,+425.1562586E-03,+441.2500071E-03
+44.0000E-06,+417.7343835E-03,+435.3906320E-03
+44.2000E-06,+406.0156333E-03,+422.8906319E-03
+44.4000E-06,+391.1718831E-03,+406.8750066E-03
+44.6000E-06,+373.9843828E-03,+391.6406314E-03
+44.8000E-06,+350.9375075E-03,+366.6406310E-03
+45.0000E-06,+327.8906321E-03,+345.5468807E-03
+45.2000E-06,+300.9375067E-03,+318.9843803E-03
+45.4000E-06,+270.8593813E-03,+289.6875049E-03
+45.6000E-06,+240.3906308E-03,+259.6093794E-03
+45.8000E-06,+206.4062553E-03,+227.1875039E-03
+46.0000E-06,+171.2500048E-03,+191.2500034E-03
+46.2000E-06,+134.5312542E-03,+154.9218779E-03
+46.4000E-06,+96.6406287E-03,+116.2500023E-03
+46.6000E-06,+54.4531280E-03,+76.7968767E-03
+46.8000E-06,+8.7500024E-03,+56.0937514E-03
+47.0000E-06,-4.9218728E-03,+47.5000013E-03
+47.2000E-06,-54.9218736E-03,+31.8750010E-03
+47.4000E-06,-94.7656242E-03,+19.3750008E-03
+47.6000E-06,-129.1406247E-03,+11.1718757E-03
+47.8000E-06,-170.1562503E-03,+8.4375007E-03
+48.0000E-06,-211.9531259E-03,+6.0937506E-03
+48.2000E-06,-249.0625015E-03,+2.9687506E-03
+48.4000E-06,-284.2187520E-03,-937.4995E-06
+48.6000E-06,-314.6875025E-03,-3.2812495E-03
+48.8000E-06,-338.1250028E-03,-1.7187495E-03
+49.0000E-06,-360.7812531E-03,-937.4995E-06
+49.2000E-06,-379.9218784E-03,+234.3756E-06
+49.4000E-06,-393.9843786E-03,-156.2494E-06
+49.6000E-06,-405.7031288E-03,-1.7187495E-03
+49.8000E-06,-413.9062539E-03,-1.3281245E-03
+50.0000E-06,-418.9843790E-03,-546.8744E-06
+50.2000E-06,-424.0625041E-03,-546.8744E-06
+50.4000E-06,-422.5000041E-03,+24.4531259E-03
+50.6000E-06,-414.6875039E-03,-348.2031296E-03
+50.8000E-06,-413.1250039E-03,-387.6562552E-03
+51.0000E-06,-406.4843788E-03,-380.2343801E-03
+51.2000E-06,-399.4531287E-03,-372.4218800E-03
+51.4000E-06,-388.9062536E-03,-361.4843798E-03
+51.6000E-06,-370.1562533E-03,-343.9062546E-03
+51.8000E-06,-344.7656279E-03,-319.6875042E-03
+52.0000E-06,-315.8593775E-03,-293.1250038E-03
+52.2000E-06,-287.7343771E-03,-266.9531284E-03
+52.4000E-06,-258.4375016E-03,-239.6093780E-03
+52.6000E-06,-229.1406262E-03,-210.7031276E-03
+52.8000E-06,-200.6250008E-03,-183.3593772E-03
+53.0000E-06,-171.7187503E-03,-155.2343768E-03
+53.2000E-06,-141.2499999E-03,-125.5468763E-03
+53.4000E-06,-113.1249995E-03,-95.8593759E-03
+53.6000E-06,-84.2187490E-03,-67.3437504E-03
+53.8000E-06,-55.3124986E-03,-38.4375000E-03
+54.0000E-06,-23.2812481E-03,-6.4062495E-03
+54.2000E-06,+9.5312524E-03,+25.2343759E-03
+54.4000E-06,+41.1718778E-03,+57.6562514E-03
+54.6000E-06,+73.9843783E-03,+88.1250019E-03
+54.8000E-06,+106.7968788E-03,+121.3281274E-03
+55.0000E-06,+138.4375043E-03,+151.7968778E-03
+55.2000E-06,+168.1250047E-03,+181.4843783E-03
+55.4000E-06,+193.9062551E-03,+206.8750036E-03
+55.6000E-06,+218.1250055E-03,+231.8750040E-03
+55.8000E-06,+239.2187558E-03,+252.9687543E-03
+56.0000E-06,+257.9687561E-03,+271.7187546E-03
+56.2000E-06,+274.7656313E-03,+288.5156299E-03
+56.4000E-06,+287.2656315E-03,+302.5781301E-03
+56.6000E-06,+298.5937567E-03,+314.6875052E-03
+56.8000E-06,+307.9687568E-03,+324.8437554E-03
+57.0000E-06,+314.2187569E-03,+331.4843805E-03
+57.2000E-06,+319.2968820E-03,+335.7812556E-03
+57.4000E-06,+319.6875070E-03,+337.7343806E-03
+57.6000E-06,+317.7343820E-03,+335.3906306E-03
+57.8000E-06,+313.4375069E-03,+329.9218805E-03
+58.0000E-06,+306.7968818E-03,+324.4531304E-03
+58.2000E-06,+295.4687566E-03,+313.5156302E-03
+58.4000E-06,+282.5781314E-03,+299.8437550E-03
+58.6000E-06,+266.9531312E-03,+285.0000048E-03
+58.8000E-06,+248.9843809E-03,+267.0312545E-03
+59.0000E-06,+228.6718806E-03,+247.8906293E-03
+59.2000E-06,+206.4062553E-03,+226.0156289E-03
