x-axis,B,2
second,Volt,Volt
-68.2000E-06,-430.3125042E-03,+46.5625018E-03
-68.0000E-06,-423.2812541E-03,+64.9218771E-03
-67.8000E-06,-418.9843790E-03,+61.0156270E-03
-67.6000E-06,-406.4843788E-03,+86.0156274E-03
-67.4000E-06,-402.1875038E-03,+82.1093773E-03
-67.2000E-06,-390.8593786E-03,+110.2343778E-03
-67.0000E-06,-385.0000035E-03,+113.3593778E-03
-66.8000E-06,-376.0156284E-03,+124.6875030E-03
-66.6000E-06,-367.4218782E-03,+139.9218782E-03
-66.4000E-06,-359.2187531E-03,+147.3437533E-03
-66.2000E-06,-352.1875030E-03,+157.8906285E-03
-66.0000E-06,-344.3750029E-03,+168.4375036E-03
-65.8000E-06,-335.3906278E-03,+175.0781287E-03
-65.6000E-06,-327.5781276E-03,+184.8437539E-03
-65.4000E-06,-318.9843775E-03,+194.2187540E-03
-65.2000E-06,-311.1718774E-03,+203.2031291E-03
-65.0000E-06,-301.4062523E-03,+213.3593793E-03
-64.8000E-06,-293.5937521E-03,+223.5156294E-03
-64.6000E-06,-283.4375020E-03,+233.2812546E-03
-64.4000E-06,-273.2812518E-03,+243.8281298E-03
-64.2000E-06,-264.2968767E-03,+253.2031299E-03
-64.0000E-06,-254.9218766E-03,+262.5781300E-03
-63.8000E-06,-245.1562514E-03,+270.7812552E-03
-63.6000E-06,-235.7812513E-03,+281.3281303E-03
-63.4000E-06,-226.0156261E-03,+290.3125054E-03
-63.2000E-06,-217.0312510E-03,+299.6875056E-03
-63.0000E-06,-206.4843758E-03,+307.1093807E-03
-62.8000E-06,-197.1093757E-03,+317.2656308E-03
-62.6000E-06,-190.4687506E-03,+310.6250057E-03
-62.4000E-06,-182.6562505E-03,+323.9062559E-03
-62.2000E-06,-173.2812503E-03,+326.6406310E-03
-62.0000E-06,-160.7812502E-03,+337.5781311E-03
-61.8000E-06,-147.5000000E-03,+346.1718813E-03
-61.6000E-06,-136.1718748E-03,+359.0625065E-03
-61.4000E-06,-123.6718746E-03,+370.3906316E-03
-61.2000E-06,-109.2187494E-03,+382.8906318E-03
-61.0000E-06,-95.5468742E-03,+396.1718820E-03
-60.8000E-06,-84.2187490E-03,+405.1562572E-03
-60.6000E-06,-74.0624989E-03,+413.3593823E-03
-60.4000E-06,-65.0781237E-03,+420.0000074E-03
-60.2000E-06,-56.0937486E-03,+426.2500075E-03
-60.0000E-06,-45.9374984E-03,+429.7656325E-03
-59.8000E-06,-36.1718733E-03,+436.4062576E-03
-59.6000E-06,-29.1406232E-03,+434.0625076E-03
-59.4000E-06,-17.4218730E-03,+448.5156328E-03
-59.2000E-06,-9.9999979E-03,+445.7812578E-03
-59.0000E-06,+3.6718773E-03,+454.7656329E-03
-58.8000E-06,+14.2187524E-03,+459.4531330E-03
-58.6000E-06,+19.2968775E-03,+463.3593830E-03
-58.4000E-06,+37.2656278E-03,+475.8593832E-03
-58.2000E-06,+41.9531279E-03,+470.3906331E-03
-58.0000E-06,+58.7500031E-03,+487.1875084E-03
-57.8000E-06,+65.3906282E-03,+485.6250084E-03
-57.6000E-06,+76.3281284E-03,+489.1406334E-03
-57.4000E-06,+87.6562535E-03,+496.1718835E-03
-57.2000E-06,+98.9843787E-03,+494.6093835E-03
-57.0000E-06,+110.7031289E-03,+499.6875086E-03
-56.8000E-06,+120.4687540E-03,+502.8125086E-03
-56.6000E-06,+131.7968792E-03,+502.8125086E-03
-56.4000E-06,+142.7343794E-03,+505.5468837E-03
-56.2000E-06,+152.5000045E-03,+508.2812587E-03
-56.0000E-06,+161.8750046E-03,+507.8906337E-03
-55.8000E-06,+172.4218798E-03,+509.0625087E-03
-55.6000E-06,+182.1875050E-03,+511.7968837E-03
-55.4000E-06,+192.7343801E-03,+509.8437587E-03
-55.2000E-06,+202.1093802E-03,+510.2343837E-03
-55.0000E-06,+211.0937554E-03,+513.3593838E-03
-54.8000E-06,+220.4687555E-03,+508.2812587E-03
-54.6000E-06,+229.4531307E-03,+507.8906337E-03
-54.4000E-06,+238.0468808E-03,+506.3281337E-03
-54.2000E-06,+250.9375060E-03,+526.6406340E-03
-54.0000E-06,+265.0000062E-03,+513.7500088E-03
-53.8000E-06,+268.1250062E-03,+518.4375088E-03
-53.6000E-06,+268.9062562E-03,+511.4062587E-03
-53.4000E-06,+280.6250064E-03,+487.9687584E-03
-53.2000E-06,+290.7812566E-03,+502.0312586E-03
-53.0000E-06,+292.7343816E-03,+487.1875084E-03
-52.8000E-06,+298.5937567E-03,+468.8281331E-03
-52.6000E-06,+307.1875068E-03,+480.9375083E-03
-52.4000E-06,+313.0468819E-03,+462.9687580E-03
-52.2000E-06,+324.7656321E-03,+462.5781330E-03
-52.0000E-06,+333.3593822E-03,+464.1406330E-03
-51.8000E-06,+340.7812573E-03,+452.0312579E-03
-51.6000E-06,+350.9375075E-03,+455.9375079E-03
-51.4000E-06,+358.7500076E-03,+449.2968828E-03
-51.2000E-06,+367.3437577E-03,+441.8750077E-03
-51.0000E-06,+375.5468828E-03,+436.4062576E-03
-50.8000E-06,+380.6250079E-03,+430.9375075E-03
-50.6000E-06,+386.4843830E-03,+420.0000074E-03
-50.4000E-06,+391.9531331E-03,+411.7968823E-03
-50.2000E-06,+398.5937582E-03,+402.4218821E-03
-50.0000E-06,+402.8906332E-03,+393.8281320E-03
-49.8000E-06,+407.5781333E-03,+383.6718818E-03
-49.6000E-06,+411.8750084E-03,+374.2968817E-03
-49.4000E-06,+417.7343835E-03,+366.0937566E-03
-49.2000E-06,+421.2500085E-03,+357.5000064E-03
-49.0000E-06,+425.9375086E-03,+348.1250063E-03
-48.8000E-06,+430.2343836E-03,+338.3593812E-03
-48.6000E-06,+433.7500087E-03,+330.1562560E-03
-48.4000E-06,+436.8750087E-03,+320.3906309E-03
-48.2000E-06,+441.9531338E-03,+310.6250057E-03
-48.0000E-06,+443.5156338E-03,+300.4687556E-03
