x-axis,1,2,3
second,Volt,Volt,Volt
-29.2000E-06,-4.9375000000E+00,-3.2749999762E+00,+2.8932499886E+00
-29.0000E-06,-4.8125000000E+00,-3.2749999762E+00,+2.8307499886E+00
-28.8000E-06,-4.8750000000E+00,-3.2749999762E+00,+2.8619999886E+00
-28.6000E-06,-4.8125000000E+00,-3.3374999762E+00,+2.8932499886E+00
-28.4000E-06,-4.7500000000E+00,-3.2749999762E+00,+2.8932499886E+00
-28.2000E-06,-4.8125000000E+00,-3.2749999762E+00,+2.8932499886E+00
-28.0000E-06,-4.6875000000E+00,-3.2749999762E+00,+2.8619999886E+00
-27.8000E-06,-4.6875000000E+00,-3.2124999762E+00,+2.8619999886E+00
-27.6000E-06,-4.6875000000E+00,-3.1499999762E+00,+2.9244999886E+00
-27.4000E-06,-4.6875000000E+00,-3.2124999762E+00,+2.8932499886E+00
-27.2000E-06,-4.6875000000E+00,-3.2124999762E+00,+2.8932499886E+00
-27.0000E-06,-4.6250000000E+00,-3.1499999762E+00,+2.8619999886E+00
-26.8000E-06,-4.5625000000E+00,-3.2124999762E+00,+2.8932499886E+00
-26.6000E-06,-4.5625000000E+00,-3.1499999762E+00,+2.8619999886E+00
-26.4000E-06,-4.6250000000E+00,-3.2749999762E+00,+2.8932499886E+00
-26.2000E-06,-4.5625000000E+00,-3.0874999762E+00,+2.8932499886E+00
-26.0000E-06,-4.5000000000E+00,-3.2124999762E+00,+2.8619999886E+00
-25.8000E-06,-4.4375000000E+00,-3.1499999762E+00,+2.8932499886E+00
-25.6000E-06,-4.3750000000E+00,-3.1499999762E+00,+2.8619999886E+00
-25.4000E-06,-4.4375000000E+00,-3.2124999762E+00,+2.8932499886E+00
-25.2000E-06,-4.3750000000E+00,-3.1499999762E+00,+2.8307499886E+00
-25.0000E-06,-4.3125000000E+00,-3.0874999762E+00,+2.8932499886E+00
-24.8000E-06,-4.3125000000E+00,-3.0874999762E+00,+2.8932499886E+00
-24.6000E-06,-4.2500000000E+00,-3.0874999762E+00,+2.8619999886E+00
-24.4000E-06,-4.3125000000E+00,-3.0874999762E+00,+2.8307499886E+00
-24.2000E-06,-4.1875000000E+00,-3.0249999762E+00,+2.8619999886E+00
-24.0000E-06,-4.1875000000E+00,-3.0874999762E+00,+2.8932499886E+00
-23.8000E-06,-4.1250000000E+00,-2.8999999762E+00,+2.8932499886E+00
-23.6000E-06,-4.0625000000E+00,-3.0249999762E+00,+2.8932499886E+00
-23.4000E-06,-4.0000000000E+00,-3.0249999762E+00,+2.8619999886E+00
-23.2000E-06,-4.0000000000E+00,-3.0249999762E+00,+2.8932499886E+00
-23.0000E-06,-4.0000000000E+00,-2.9624999762E+00,+2.8932499886E+00
-22.8000E-06,-4.0000000000E+00,-2.8999999762E+00,+2.8932499886E+00
-22.6000E-06,-3.8750000000E+00,-2.8999999762E+00,+2.8619999886E+00
-22.4000E-06,-3.9375000000E+00,-2.8999999762E+00,+2.8932499886E+00
-22.2000E-06,-3.9375000000E+00,-2.8374999762E+00,+2.8932499886E+00
-22.0000E-06,-3.8125000000E+00,-2.8374999762E+00,+2.8932499886E+00
-21.8000E-06,-3.7500000000E+00,-2.8374999762E+00,+2.8932499886E+00
-21.6000E-06,-3.6875000000E+00,-2.8374999762E+00,+2.8619999886E+00
-21.4000E-06,-3.6875000000E+00,-2.8999999762E+00,+2.8932499886E+00
-21.2000E-06,-3.5625000000E+00,-2.7124999762E+00,+2.8619999886E+00
-21.0000E-06,-3.6250000000E+00,-2.7749999762E+00,+2.9244999886E+00
-20.8000E-06,-3.5625000000E+00,-2.7124999762E+00,+2.8932499886E+00
-20.6000E-06,-3.5625000000E+00,-2.7124999762E+00,+2.8619999886E+00
-20.4000E-06,-3.5000000000E+00,-2.6499999762E+00,+2.8619999886E+00
-20.2000E-06,-3.4375000000E+00,-2.7749999762E+00,+2.8619999886E+00
-20.0000E-06,-3.4375000000E+00,-2.7124999762E+00,+1.0494999886E+00
-19.8000E-06,-3.3750000000E+00,-2.5249999762E+00,-44.2500114E-03
-19.6000E-06,-3.3125000000E+00,-2.5249999762E+00,-75.5000114E-03
-19.4000E-06,-3.3125000000E+00,-1.9624999762E+00,-106.7500114E-03
-19.2000E-06,-3.2500000000E+00,-2.0249999762E+00,-75.5000114E-03
-19.0000E-06,-3.2500000000E+00,-1.8999999762E+00,-75.5000114E-03
-18.8000E-06,-3.2500000000E+00,-1.8374999762E+00,-75.5000114E-03
-18.6000E-06,-3.0625000000E+00,-1.9624999762E+00,-44.2500114E-03
-18.4000E-06,-3.0625000000E+00,-1.8999999762E+00,-44.2500114E-03
-18.2000E-06,-3.0000000000E+00,-1.8999999762E+00,-75.5000114E-03
-18.0000E-06,-2.9375000000E+00,-1.8999999762E+00,-106.7500114E-03
-17.8000E-06,-2.9375000000E+00,-1.8999999762E+00,-75.5000114E-03
-17.6000E-06,-2.8750000000E+00,-1.8999999762E+00,-75.5000114E-03
-17.4000E-06,-2.8125000000E+00,-1.9624999762E+00,-75.5000114E-03
-17.2000E-06,-2.8125000000E+00,-1.8999999762E+00,-106.7500114E-03
-17.0000E-06,-2.8125000000E+00,-1.8999999762E+00,-75.5000114E-03
-16.8000E-06,-2.7500000000E+00,-1.8374999762E+00,-106.7500114E-03
-16.6000E-06,-2.6875000000E+00,-1.8999999762E+00,-75.5000114E-03
-16.4000E-06,-2.6250000000E+00,-1.8999999762E+00,-106.7500114E-03
-16.2000E-06,-2.6250000000E+00,-1.8999999762E+00,-138.0000114E-03
-16.0000E-06,-2.5625000000E+00,-1.9624999762E+00,-75.5000114E-03
-15.8000E-06,-2.5000000000E+00,-1.9624999762E+00,-75.5000114E-03
-15.6000E-06,-2.5625000000E+00,-1.8374999762E+00,-75.5000114E-03
-15.4000E-06,-2.3750000000E+00,-1.8999999762E+00,-75.5000114E-03
-15.2000E-06,-2.3750000000E+00,-1.8999999762E+00,-106.7500114E-03
-15.0000E-06,-2.3750000000E+00,-1.9624999762E+00,-75.5000114E-03
-14.8000E-06,-2.2500000000E+00,-1.8999999762E+00,-75.5000114E-03
-14.6000E-06,-2.1875000000E+00,-1.9624999762E+00,-75.5000114E-03
-14.4000E-06,-2.1875000000E+00,-1.8374999762E+00,-75.5000114E-03
-14.2000E-06,-2.0625000000E+00,-1.8999999762E+00,-106.7500114E-03
-14.0000E-06,-2.0625000000E+00,-1.8999999762E+00,-106.7500114E-03
-13.8000E-06,-2.0625000000E+00,-1.8999999762E+00,-75.5000114E-03
-13.6000E-06,-1.9375000000E+00,-1.8374999762E+00,-75.5000114E-03
-13.4000E-06,-1.8750000000E+00,-1.8999999762E+00,-75.5000114E-03
-13.2000E-06,-1.8125000000E+00,-1.8374999762E+00,-75.5000114E-03
-13.0000E-06,-1.8125000000E+00,-1.9624999762E+00,-75.5000114E-03
-12.8000E-06,-1.7500000000E+00,-1.8999999762E+00,-75.5000114E-03
-12.6000E-06,-1.6250000000E+00,-1.8999999762E+00,-75.5000114E-03
-12.4000E-06,-1.6250000000E+00,-1.9624999762E+00,-44.2500114E-03
-12.2000E-06,-1.6250000000E+00,-1.9624999762E+00,-75.5000114E-03
-12.0000E-06,-1.6250000000E+00,-1.8999999762E+00,-106.7500114E-03
-11.8000E-06,-1.5000000000E+00,-1.8999999762E+00,-44.2500114E-03
-11.6000E-06,-1.5000000000E+00,-1.9624999762E+00,-75.5000114E-03
-11.4000E-06,-1.3750000000E+00,-1.8999999762E+00,-13.0000114E-03
-11.2000E-06,-1.4375000000E+00,-1.8999999762E+00,-44.2500114E-03
-11.0000E-06,-1.3750000000E+00,-1.8999999762E+00,-75.5000114E-03
-10.8000E-06,-1.2500000000E+00,-1.8999999762E+00,-106.7500114E-03
-10.6000E-06,-1.2500000000E+00,-1.8999999762E+00,-75.5000114E-03
-10.4000E-06,-1.1875000000E+00,-1.8374999762E+00,-106.7500114E-03
-10.2000E-06,-1.1875000000E+00,-1.8999999762E+00,-44.2500114E-03
-10.0000E-06,-1.0625000000E+00,-1.9624999762E+00,-44.2500114E-03
-9.8000E-06,-1.1250000000E+00,-1.9624999762E+00,-75.5000114E-03
-9.6000E-06,-1.0000000000E+00,-1.8999999762E+00,-75.5000114E-03
-9.4000E-06,-875.0000000E-03,-1.9624999762E+00,-75.5000114E-03
-9.2000E-06,-875.0000000E-03,-2.0249999762E+00,-44.2500114E-03
-9.0000E-06,-750.0000000E-03,-1.8999999762E+00,-75.5000114E-03
-8.8000E-06,-812.5000000E-03,-1.9624999762E+00,-75.5000114E-03
-8.6000E-06,-687.5000000E-03,-1.8999999762E+00,-75.5000114E-03
-8.4000E-06,-625.0000000E-03,-1.8999999762E+00,-75.5000114E-03
-8.2000E-06,-625.0000000E-03,-1.9624999762E+00,-106.7500114E-03
-8.0000E-06,-625.0000000E-03,-1.8374999762E+00,-75.5000114E-03
-7.8000E-06,-500.0000000E-03,-1.8999999762E+00,-75.5000114E-03
-7.6000E-06,-500.0000000E-03,-1.8999999762E+00,-44.2500114E-03
-7.4000E-06,-375.0000000E-03,-1.9624999762E+00,-44.2500114E-03
-7.2000E-06,-312.5000000E-03,-1.8999999762E+00,-75.5000114E-03
-7.0000E-06,-250.0000000E-03,-1.8374999762E+00,-75.5000114E-03
-6.8000E-06,-250.0000000E-03,-1.9624999762E+00,-75.5000114E-03
-6.6000E-06,-125.0000000E-03,-1.8999999762E+00,-44.2500114E-03
-6.4000E-06,-125.0000000E-03,-1.9624999762E+00,-75.5000114E-03
-6.2000E-06,-0.0E+00,-1.9624999762E+00,-75.5000114E-03
-6.0000E-06,-62.5000000E-03,-1.8374999762E+00,-106.7500114E-03
-5.8000E-06,+0.0E+00,-1.9624999762E+00,-106.7500114E-03
-5.6000E-06,+0.0E+00,-1.8999999762E+00,-75.5000114E-03
-5.4000E-06,+125.0000000E-03,-2.0249999762E+00,-75.5000114E-03
-5.2000E-06,+125.0000000E-03,-1.8999999762E+00,-44.2500114E-03
-5.0000E-06,+187.5000000E-03,-1.9624999762E+00,-75.5000114E-03
-4.8000E-06,+250.0000000E-03,-1.8999999762E+00,-75.5000114E-03
-4.6000E-06,+312.5000000E-03,-1.8999999762E+00,-75.5000114E-03
-4.4000E-06,+437.5000000E-03,-1.8999999762E+00,-106.7500114E-03
