time	V(logic)	V(signal_in)	V(signal_out)	V(vc)
6.117396170745330e-007	1.000000e+000	-2.985018e+000	-2.937289e+000	2.528735e-003
6.117406170745330e-007	1.000000e+000	-2.985020e+000	-2.937297e+000	2.528630e-003
6.117426170745331e-007	1.000000e+000	-2.985025e+000	-2.937312e+000	2.528421e-003
6.117466170745332e-007	1.000000e+000	-2.985034e+000	-2.937341e+000	2.528003e-003
6.117546170745334e-007	1.000000e+000	-2.985052e+000	-2.937400e+000	2.527167e-003
6.117706170745339e-007	1.000000e+000	-2.985088e+000	-2.937519e+000	2.525494e-003
6.118026170745348e-007	1.000000e+000	-2.985160e+000	-2.937755e+000	2.522149e-003
6.118666170745365e-007	1.000000e+000	-2.985303e+000	-2.938227e+000	2.515458e-003
6.119946170745401e-007	1.000000e+000	-2.985587e+000	-2.939167e+000	2.502076e-003
6.122506170745471e-007	1.000000e+000	-2.986144e+000	-2.941035e+000	2.475308e-003
6.137866170745895e-007	1.000000e+000	-2.989195e+000	-2.951881e+000	2.314620e-003
6.158346170746460e-007	1.000000e+000	-2.992483e+000	-2.965386e+000	2.100215e-003
6.199306170747591e-007	1.000000e+000	-2.997809e+000	-2.990870e+000	1.671212e-003
6.199316170747591e-007	1.000000e+000	-2.997810e+000	-2.990876e+000	1.671107e-003
6.199336170747592e-007	1.000000e+000	-2.997812e+000	-2.990887e+000	1.670898e-003
6.199376170747593e-007	1.000000e+000	-2.997815e+000	-2.990910e+000	1.670479e-003
6.199456170747595e-007	1.000000e+000	-2.997822e+000	-2.990956e+000	1.669640e-003
6.199616170747600e-007	1.000000e+000	-2.997836e+000	-2.991047e+000	1.667964e-003
6.199936170747609e-007	1.000000e+000	-2.997863e+000	-2.991229e+000	1.664611e-003
6.200576170747626e-007	1.000000e+000	-2.997917e+000	-2.991591e+000	1.657904e-003
6.201856170747662e-007	1.000000e+000	-2.998022e+000	-2.992314e+000	1.644492e-003
6.204416170747732e-007	1.000000e+000	-2.998223e+000	-2.993746e+000	1.617666e-003
6.219776170748156e-007	1.000000e+000	-2.999178e+000	-3.002045e+000	1.456716e-003
6.230502341497443e-007	1.000000e+000	-2.999675e+000	-3.007636e+000	1.344327e-003
6.236336390485496e-007	1.000000e+000	-2.999831e+000	-3.010542e+000	1.283206e-003
6.242231268015929e-007	1.000000e+000	-2.999949e+000	-3.013431e+000	1.221451e-003
6.242241268015930e-007	1.000000e+000	-2.999949e+000	-3.013436e+000	1.221346e-003
6.242261268015930e-007	1.000000e+000	-2.999949e+000	-3.013446e+000	1.221137e-003
6.242301268015931e-007	1.000000e+000	-2.999949e+000	-3.013465e+000	1.220718e-003
6.242381268015934e-007	1.000000e+000	-2.999950e+000	-3.013504e+000	1.219880e-003
6.242541268015938e-007	1.000000e+000	-2.999953e+000	-3.013581e+000	1.218204e-003
6.242861268015947e-007	1.000000e+000	-2.999957e+000	-3.013734e+000	1.214852e-003
6.243501268015964e-007	1.000000e+000	-2.999964e+000	-3.014041e+000	1.208147e-003
6.244781268016000e-007	1.000000e+000	-2.999975e+000	-3.014652e+000	1.194740e-003
6.247341268016070e-007	1.000000e+000	-2.999994e+000	-3.015869e+000	1.167925e-003
6.247351268016071e-007	1.000000e+000	-2.999994e+000	-3.015874e+000	1.167820e-003
6.247371268016071e-007	1.000000e+000	-2.999994e+000	-3.015883e+000	1.167611e-003
6.247411268016072e-007	1.000000e+000	-2.999994e+000	-3.015902e+000	1.167192e-003
6.247491268016075e-007	1.000000e+000	-2.999995e+000	-3.015940e+000	1.166354e-003
6.247651268016079e-007	1.000000e+000	-2.999995e+000	-3.016015e+000	1.164678e-003
6.247971268016088e-007	1.000000e+000	-2.999996e+000	-3.016166e+000	1.161326e-003
6.248611268016106e-007	1.000000e+000	-2.999998e+000	-3.016467e+000	1.154623e-003
6.248729999999964e-007	1.000000e+000	-2.999999e+000	-3.016522e+000	1.153379e-003
6.248967463967682e-007	1.000000e+000	-2.999999e+000	-3.016634e+000	1.150892e-003
6.249442391903118e-007	1.000000e+000	-3.000000e+000	-3.016856e+000	1.145918e-003
6.249452391903118e-007	1.000000e+000	-3.000000e+000	-3.016861e+000	1.145813e-003
6.249472391903119e-007	1.000000e+000	-3.000000e+000	-3.016870e+000	1.145604e-003
6.249512391903120e-007	1.000000e+000	-3.000000e+000	-3.016889e+000	1.145185e-003
6.249592391903122e-007	1.000000e+000	-3.000000e+000	-3.016926e+000	1.144347e-003
6.249752391903127e-007	1.000000e+000	-3.000000e+000	-3.017001e+000	1.142671e-003
6.249762391903127e-007	1.000000e+000	-3.000000e+000	-3.017006e+000	1.142566e-003
6.249782391903127e-007	1.000000e+000	-3.000000e+000	-3.017015e+000	1.142357e-003
6.249822391903128e-007	1.000000e+000	-3.000000e+000	-3.017034e+000	1.141938e-003
6.249902391903131e-007	1.000000e+000	-3.000000e+000	-3.017071e+000	1.141100e-003
6.249932391903132e-007	1.000000e+000	-3.000000e+000	-3.017085e+000	1.140786e-003
6.249972391903133e-007	1.000000e+000	-3.000000e+000	-3.017104e+000	1.140367e-003
6.249982391903133e-007	1.000000e+000	-3.000000e+000	-3.017108e+000	1.140262e-003
6.249992391903133e-007	1.000000e+000	-3.000000e+000	-3.017113e+000	1.140158e-003
6.250002391903133e-007	1.000000e+000	-3.000000e+000	-3.017118e+000	1.140053e-003
6.250010000000000e-007	1.000000e+000	-3.000000e+000	-3.017121e+000	1.139973e-003
6.250011000000000e-007	9.000000e-001	-3.000000e+000	-3.017122e+000	1.139963e-003
6.250013000000000e-007	7.000000e-001	-3.000000e+000	-3.017118e+000	1.139946e-003
6.250017000000000e-007	3.000000e-001	-3.000000e+000	-3.017094e+000	1.139927e-003
6.250020000000000e-007	0.000000e+000	-3.000000e+000	-3.017065e+000	1.139922e-003
6.250020800000000e-007	0.000000e+000	-3.000000e+000	-3.017056e+000	1.139922e-003
6.250022400000000e-007	0.000000e+000	-3.000000e+000	-3.017038e+000	1.139922e-003
6.250025600000000e-007	0.000000e+000	-3.000000e+000	-3.017001e+000	1.139922e-003
6.250032000000000e-007	0.000000e+000	-3.000000e+000	-3.016928e+000	1.139922e-003
6.250044800000000e-007	0.000000e+000	-3.000000e+000	-3.016783e+000	1.139922e-003
6.250070400000001e-007	0.000000e+000	-3.000000e+000	-3.016491e+000	1.139922e-003
6.250121600000002e-007	0.000000e+000	-3.000000e+000	-3.015909e+000	1.139922e-003
6.250224000000005e-007	0.000000e+000	-3.000000e+000	-3.014745e+000	1.139922e-003
6.250428800000011e-007	0.000000e+000	-3.000000e+000	-3.012418e+000	1.139922e-003
6.250838400000022e-007	0.000000e+000	-2.999999e+000	-3.007771e+000	1.139922e-003
6.251657600000045e-007	0.000000e+000	-2.999997e+000	-2.998503e+000	1.139922e-003
6.253296000000090e-007	0.000000e+000	-2.999988e+000	-2.980075e+000	1.139922e-003
6.256572800000180e-007	0.000000e+000	-2.999954e+000	-2.943640e+000	1.139922e-003
6.263126400000362e-007	0.000000e+000	-2.999816e+000	-2.872421e+000	1.139922e-003
6.276233600000724e-007	0.000000e+000	-2.999267e+000	-2.736289e+000	1.139922e-003
6.302448000001447e-007	0.000000e+000	-2.997069e+000	-2.487122e+000	1.139921e-003
6.354876800002895e-007	0.000000e+000	-2.988674e+000	-2.061634e+000	1.139919e-003
6.442542447326733e-007	0.000000e+000	-2.964711e+000	-1.500016e+000	1.139916e-003
6.543533805038486e-007	0.000000e+000	-2.922653e+000	-1.025264e+000	1.139913e-003
6.642912018792994e-007	0.000000e+000	-2.865044e+000	-7.021624e-001	1.139909e-003
6.748395080684387e-007	0.000000e+000	-2.786499e+000	-4.693149e-001	1.139906e-003
6.847928377854611e-007	0.000000e+000	-2.696327e+000	-3.201682e-001	1.139902e-003
6.950999550859485e-007	0.000000e+000	-2.586847e+000	-2.157526e-001	1.139899e-003
7.050718718197522e-007	0.000000e+000	-2.466085e+000	-1.470311e-001	1.139896e-003
7.153392053923521e-007	0.000000e+000	-2.327156e+000	-9.903750e-002	1.139892e-003
7.253570452215667e-007	0.000000e+000	-2.178203e+000	-6.717924e-002	1.139889e-003
7.355622505578328e-007	0.000000e+000	-2.013672e+000	-4.514958e-002	1.139886e-003
7.455736404343921e-007	0.000000e+000	-1.840706e+000	-3.043892e-002	1.139883e-003
7.556991009828623e-007	0.000000e+000	-1.655093e+000	-2.031924e-002	1.139880e-003
7.656591677573108e-007	0.000000e+000	-1.463118e+000	-1.352860e-002	1.139878e-003
7.756543357890643e-007	0.000000e+000	-1.262168e+000	-8.875961e-003	1.139875e-003
7.854668494603938e-007	0.000000e+000	-1.057924e+000	-5.744320e-003	1.139873e-003
7.952026711926444e-007	0.000000e+000	-8.495471e-001	-3.605891e-003	1.139871e-003
8.046619632466333e-007	0.000000e+000	-6.426958e-001	-2.164828e-003	1.139869e-003
8.138352987034586e-007	0.000000e+000	-4.389496e-001	-1.185729e-003	1.139868e-003
8.224615414515254e-007	0.000000e+000	-2.455319e-001	-5.060345e-004	1.139867e-003
8.254937094676109e-007	0.000000e+000	-1.772106e-001	-3.161470e-004	1.139866e-003
8.272689973011630e-007	0.000000e+000	-1.371159e-001	-2.215715e-004	1.139866e-003
8.297837576662299e-007	0.000000e+000	-8.027992e-002	-9.675448e-005	1.139866e-003
8.297897576662301e-007	0.000000e+000	-8.014426e-002	-9.647564e-005	1.139866e-003
8.298137576662307e-007	0.000000e+000	-7.960159e-002	-9.536106e-005	1.139866e-003
8.318297576662864e-007	0.000000e+000	-3.400935e-002	-5.218651e-006	1.139865e-003
8.318327576662864e-007	0.000000e+000	-3.394150e-002	-5.089133e-006	1.139865e-003
8.318447576662868e-007	0.000000e+000	-3.367008e-002	-4.572934e-006	1.139865e-003
8.319567576662899e-007	0.000000e+000	-3.113685e-002	2.309066e-007	1.139865e-003
8.328557576663147e-007	0.000000e+000	-1.080248e-002	3.809494e-005	1.139865e-003
8.328677576663150e-007	0.000000e+000	-1.053105e-002	3.859164e-005	1.139865e-003
8.331077576663216e-007	0.000000e+000	-5.102399e-003	4.847961e-005	1.139865e-003
8.331107576663217e-007	0.000000e+000	-5.034541e-003	4.860269e-005	1.139865e-003
8.331147576663218e-007	0.000000e+000	-4.944063e-003	4.876671e-005	1.139865e-003
8.331227576663221e-007	0.000000e+000	-4.763107e-003	4.909465e-005	1.139865e-003
8.331707576663234e-007	0.000000e+000	-3.677374e-003	5.105970e-005	1.139865e-003
8.332357576663252e-007	0.000000e+000	-2.207109e-003	5.371684e-005	1.139865e-003
8.332417576663253e-007	0.000000e+000	-2.071393e-003	5.396170e-005	1.139865e-003
8.332987576663269e-007	0.000000e+000	-7.820831e-004	5.628526e-005	1.139865e-003
8.333007576663270e-007	0.000000e+000	-7.368442e-004	5.636669e-005	1.139865e-003
