x-axis,1,2,3
-29.0520E-06,-5.3922499871E+00,-5.1037500060E+00,+2.8643750030E+00
-28.8520E-06,-5.3297499871E+00,-5.0412500060E+00,+2.8331250030E+00
-28.6520E-06,-5.3597499871E+00,-5.0712500060E+00,+2.8481250030E+00
-28.4520E-06,-5.3297499871E+00,-5.0875000060E+00,+2.8562500030E+00
-28.2520E-06,-5.3134999871E+00,-5.0412500060E+00,+2.8562500030E+00
-28.0520E-06,-5.2672499871E+00,-4.9787500060E+00,+2.8562500030E+00
-27.8520E-06,-5.2972499871E+00,-4.9625000060E+00,+2.8562500030E+00
-27.6520E-06,-5.2209999871E+00,-4.9625000060E+00,+2.8562500030E+00
-27.4520E-06,-5.2809999871E+00,-4.9625000060E+00,+2.8562500030E+00
-27.2520E-06,-5.3134999871E+00,-4.9625000060E+00,+2.8562500030E+00
-27.0520E-06,-5.2672499871E+00,-4.9162500060E+00,+2.8793750030E+00
-26.8520E-06,-5.2047499871E+00,-4.9000000060E+00,+2.8643750030E+00
-26.6520E-06,-5.1884999871E+00,-4.8537500060E+00,+2.8562500030E+00
-26.4520E-06,-5.2347499871E+00,-4.8375000060E+00,+2.8793750030E+00
-26.2520E-06,-5.2047499871E+00,-4.8375000060E+00,+2.8643750030E+00
-26.0520E-06,-5.1422499871E+00,-4.8375000060E+00,+2.8562500030E+00
-25.8520E-06,-5.1259999871E+00,-4.8375000060E+00,+2.8793750030E+00
-25.6520E-06,-5.1259999871E+00,-4.8375000060E+00,+2.8643750030E+00
-25.4520E-06,-5.1259999871E+00,-4.8375000060E+00,+2.8793750030E+00
-25.2520E-06,-5.0797499871E+00,-4.7912500060E+00,+2.8412500030E+00
-25.0520E-06,-5.0634999871E+00,-4.7750000060E+00,+2.8712500030E+00
-24.8520E-06,-5.0634999871E+00,-4.7750000060E+00,+2.8643750030E+00
-24.6520E-06,-5.0172499871E+00,-4.7750000060E+00,+2.8562500030E+00
-24.4520E-06,-5.0009999871E+00,-4.7750000060E+00,+2.8562500030E+00
-24.2520E-06,-5.0009999871E+00,-4.7750000060E+00,+2.8562500030E+00
-24.0520E-06,-4.9547499871E+00,-4.7287500060E+00,+2.8793750030E+00
-23.8520E-06,-4.9847499871E+00,-4.7125000060E+00,+2.8643750030E+00
-23.6520E-06,-4.9547499871E+00,-4.7125000060E+00,+2.8562500030E+00
-23.4520E-06,-4.9847499871E+00,-4.7125000060E+00,+2.8562500030E+00
-23.2520E-06,-4.9547499871E+00,-4.6200000060E+00,+2.8562500030E+00
-23.0520E-06,-4.8922499871E+00,-4.5875000060E+00,+2.8562500030E+00
-22.8520E-06,-4.8759999871E+00,-4.5875000060E+00,+2.8562500030E+00
-22.6520E-06,-4.8297499871E+00,-4.5875000060E+00,+2.8562500030E+00
-22.4520E-06,-4.8134999871E+00,-4.4950000060E+00,+2.8562500030E+00
-22.2520E-06,-4.7672499871E+00,-4.5087500060E+00,+2.8562500030E+00
-22.0520E-06,-4.7047499871E+00,-4.4787500060E+00,+2.8562500030E+00
-21.8520E-06,-4.7347499871E+00,-4.4625000060E+00,+2.8562500030E+00
-21.6520E-06,-4.7509999871E+00,-4.4162500060E+00,+2.8562500030E+00
-21.4520E-06,-4.7509999871E+00,-4.4000000060E+00,+2.8562500030E+00
-21.2520E-06,-4.6584999871E+00,-4.3537500060E+00,+2.8793750030E+00
-21.0520E-06,-4.6259999871E+00,-4.3375000060E+00,+2.8643750030E+00
-20.8520E-06,-4.6259999871E+00,-4.2912500060E+00,+2.8562500030E+00
-20.6520E-06,-4.5797499871E+00,-4.2750000060E+00,+2.8793750030E+00
-20.4520E-06,-4.6097499871E+00,-4.2750000060E+00,+2.8643750030E+00
-20.2520E-06,-4.5797499871E+00,-4.2287500060E+00,+2.8793750030E+00
-20.0520E-06,-4.5634999871E+00,-4.2125000060E+00,+2.8875000030E+00
-19.8520E-06,-4.4247499871E+00,-4.2125000060E+00,+2.8643750030E+00
-19.6520E-06,-4.4684999871E+00,-4.1662500060E+00,+2.8562500030E+00
-19.4520E-06,-4.4547499871E+00,-4.1500000060E+00,+2.8562500030E+00
-19.2520E-06,-4.3922499871E+00,-4.1500000060E+00,+2.8562500030E+00
-19.0520E-06,-4.3759999871E+00,-4.0575000060E+00,+2.8562500030E+00
-18.8520E-06,-4.3759999871E+00,-4.0250000060E+00,+2.8562500030E+00
-18.6520E-06,-4.3759999871E+00,-3.9325000060E+00,+2.8562500030E+00
-18.4520E-06,-4.2834999871E+00,-3.9462500060E+00,+2.8562500030E+00
-18.2520E-06,-4.2047499871E+00,-3.9162500060E+00,+2.8562500030E+00
-18.0520E-06,-4.1884999871E+00,-3.9462500060E+00,+2.8562500030E+00
-17.8520E-06,-4.1884999871E+00,-3.8700000060E+00,+2.8562500030E+00
-17.6520E-06,-4.0959999871E+00,-3.8837500060E+00,+2.8562500030E+00
-17.4520E-06,-4.1097499871E+00,-3.7612500060E+00,+2.8793750030E+00
-17.2520E-06,-4.0797499871E+00,-3.7587500060E+00,+2.8412500030E+00
-17.0520E-06,-4.0172499871E+00,-3.6825000060E+00,+2.8481250030E+00
-16.8520E-06,-3.9547499871E+00,-3.7425000060E+00,+2.8562500030E+00
-16.6520E-06,-3.9384999871E+00,-3.6362500060E+00,+2.8562500030E+00
-16.4520E-06,-3.8922499871E+00,-3.5875000060E+00,+2.8331250030E+00
-16.2520E-06,-3.9222499871E+00,-3.5875000060E+00,+2.8481250030E+00
-16.0520E-06,-3.8459999871E+00,-3.5875000060E+00,+2.8793750030E+00
-15.8520E-06,-3.8134999871E+00,-3.5875000060E+00,+2.8875000030E+00
-15.6520E-06,-3.8134999871E+00,-3.4487500060E+00,+2.8643750030E+00
-15.4520E-06,-3.7209999871E+00,-3.4462500060E+00,+2.8562500030E+00
-15.2520E-06,-3.6884999871E+00,-3.4625000060E+00,+2.8793750030E+00
-15.0520E-06,-3.6884999871E+00,-3.3700000060E+00,+2.8875000030E+00
-14.8520E-06,-3.6422499871E+00,-3.3375000060E+00,+2.8412500030E+00
-14.6520E-06,-3.5797499871E+00,-3.2912500060E+00,+2.8481250030E+00
-14.4520E-06,-3.4709999871E+00,-3.2750000060E+00,+2.8562500030E+00
-14.2520E-06,-3.4847499871E+00,-3.2287500060E+00,+2.8793750030E+00
-14.0520E-06,-3.4547499871E+00,-3.1662500060E+00,+2.8643750030E+00
-13.8520E-06,-3.4384999871E+00,-3.1037500060E+00,+2.8562500030E+00
-13.6520E-06,-3.3922499871E+00,-3.0875000060E+00,+2.8562500030E+00
-13.4520E-06,-3.3297499871E+00,-3.0412500060E+00,+2.8562500030E+00
-13.2520E-06,-3.3134999871E+00,-3.0250000060E+00,+2.8562500030E+00
-13.0520E-06,-3.2672499871E+00,-3.0250000060E+00,+2.8562500030E+00
-12.8520E-06,-3.2509999871E+00,-2.9325000060E+00,+2.8562500030E+00
-12.6520E-06,-3.2047499871E+00,-2.8537500060E+00,+2.8562500030E+00
-12.4520E-06,-3.1422499871E+00,-2.8375000060E+00,+2.8793750030E+00
-12.2520E-06,-3.1259999871E+00,-2.7912500060E+00,+2.8643750030E+00
-12.0520E-06,-3.0334999871E+00,-2.7287500060E+00,+2.8331250030E+00
-11.8520E-06,-3.0009999871E+00,-2.6662500060E+00,+2.8481250030E+00
-11.6520E-06,-3.0009999871E+00,-2.6037500060E+00,+2.8562500030E+00
-11.4520E-06,-2.9084999871E+00,-2.6337500060E+00,+2.8562500030E+00
-11.2520E-06,-2.8759999871E+00,-2.6037500060E+00,+2.8793750030E+00
-11.0520E-06,-2.8297499871E+00,-2.5412500060E+00,+2.8875000030E+00
-10.8520E-06,-2.8597499871E+00,-2.5250000060E+00,+2.8643750030E+00
-10.6520E-06,-2.7834999871E+00,-2.4787500060E+00,+2.8562500030E+00
-10.4520E-06,-2.7047499871E+00,-2.4162500060E+00,+2.8331250030E+00
-10.2520E-06,-2.6422499871E+00,-2.3537500060E+00,+2.8481250030E+00
-10.0520E-06,-2.5797499871E+00,-2.2450000060E+00,+2.8793750030E+00
-9.8520E-06,-2.5634999871E+00,-2.2125000060E+00,+2.8643750030E+00
-9.6520E-06,-2.5172499871E+00,-2.3050000060E+00,+2.8793750030E+00
-9.4520E-06,-2.5009999871E+00,-2.2450000060E+00,+2.8643750030E+00
-9.2520E-06,-2.4547499871E+00,-2.1200000060E+00,+2.8562500030E+00
-9.0520E-06,-2.3922499871E+00,-2.0875000060E+00,+2.8331250030E+00
-8.8520E-06,-2.3297499871E+00,-1.9950000060E+00,+2.8712500030E+00
-8.6520E-06,-2.2672499871E+00,-1.9625000060E+00,+2.8643750030E+00
-8.4520E-06,-2.2047499871E+00,-1.9162500060E+00,+2.8562500030E+00
-8.2520E-06,-2.1422499871E+00,-1.9000000060E+00,+2.8562500030E+00
-8.0520E-06,-2.1259999871E+00,-1.8075000060E+00,+2.8562500030E+00
-7.8520E-06,-2.0797499871E+00,-1.7287500060E+00,+2.8562500030E+00
-7.6520E-06,-2.0172499871E+00,-1.7125000060E+00,+2.8562500030E+00
-7.4520E-06,-2.0009999871E+00,-1.6662500060E+00,+2.8562500030E+00
-7.2520E-06,-1.9547499871E+00,-1.6037500060E+00,+2.8562500030E+00
-7.0520E-06,-1.8922499871E+00,-1.5875000060E+00,+2.8562500030E+00
-6.8520E-06,-1.8759999871E+00,-1.5875000060E+00,+2.8562500030E+00
-6.6520E-06,-1.7834999871E+00,-1.4950000060E+00,+2.8793750030E+00
-6.4520E-06,-1.7047499871E+00,-1.4162500060E+00,+2.8412500030E+00
-6.2520E-06,-1.6884999871E+00,-1.3537500060E+00,+2.8481250030E+00
-6.0520E-06,-1.6422499871E+00,-1.2912500060E+00,+2.8793750030E+00
-5.8520E-06,-1.5797499871E+00,-1.2750000060E+00,+829.3750030E-03
-5.6520E-06,-1.5172499871E+00,-1.2287500060E+00,-55.6249970E-03
-5.4520E-06,-1.4547499871E+00,-1.1662500060E+00,-66.2499970E-03
-5.2520E-06,-1.4384999871E+00,-1.2425000060E+00,-73.1249970E-03
-5.0520E-06,-1.3922499871E+00,-1.2287500060E+00,-104.3749970E-03
-4.8520E-06,-1.3297499871E+00,-1.2125000060E+00,-112.4999970E-03
-4.6520E-06,-1.2672499871E+00,-1.2587500060E+00,-89.3749970E-03
-4.4520E-06,-1.2047499871E+00,-1.2287500060E+00,-104.3749970E-03
-4.2520E-06,-1.1884999871E+00,-1.2587500060E+00,-112.4999970E-03
-4.0520E-06,-1.0959999871E+00,-1.2287500060E+00,-89.3749970E-03
-3.8520E-06,-1.0172499871E+00,-1.2125000060E+00,-81.2499970E-03
-3.6520E-06,-1.0009999871E+00,-1.2125000060E+00,-127.4999970E-03
-3.4520E-06,-1.0009999871E+00,-1.2587500060E+00,-74.3749970E-03
-3.2520E-06,-954.7499871E-03,-1.2750000060E+00,-73.1249970E-03
-3.0520E-06,-892.2499871E-03,-1.2287500060E+00,-58.1249970E-03
-2.8520E-06,-829.7499871E-03,-1.2125000060E+00,-96.2499970E-03
-2.6520E-06,-767.2499871E-03,-1.2125000060E+00,-112.4999970E-03
-2.4520E-06,-750.9999871E-03,-1.2125000060E+00,-89.3749970E-03
-2.2520E-06,-658.4999871E-03,-1.2587500060E+00,-81.2499970E-03
-2.0520E-06,-579.7499871E-03,-1.2750000060E+00,-58.1249970E-03
-1.8520E-06,-517.2499871E-03,-1.2750000060E+00,-73.1249970E-03
-1.6520E-06,-500.9999871E-03,-1.3212500060E+00,-127.4999970E-03
-1.4520E-06,-454.7499871E-03,-1.2450000060E+00,-120.6249970E-03
-1.2520E-06,-392.2499871E-03,-1.2125000060E+00,-89.3749970E-03
-1.0520E-06,-329.7499871E-03,-1.2587500060E+00,-104.3749970E-03
-852.0E-09,-313.4999871E-03,-1.2287500060E+00,-66.2499970E-03
-652.0E-09,-267.2499871E-03,-1.2125000060E+00,-96.2499970E-03
-452.0E-09,-204.7499871E-03,-1.2587500060E+00,-135.6249970E-03
-252.0E-09,-142.2499871E-03,-1.2750000060E+00,-97.4999970E-03
-52.0E-09,-125.9999871E-03,-1.2287500060E+00,-58.1249970E-03
+148.0E-09,-79.7499871E-03,-1.1662500060E+00,-73.1249970E-03
+348.0E-09,-17.2499871E-03,-1.2425000060E+00,-104.3749970E-03
+548.0E-09,+45.2500129E-03,-1.2287500060E+00,-112.4999970E-03
+748.0E-09,+107.7500129E-03,-1.2125000060E+00,-89.3749970E-03
+948.0E-09,+124.0000129E-03,-1.1662500060E+00,-81.2499970E-03
+1.1480E-06,+216.5000129E-03,-1.1962500060E+00,-81.2499970E-03
+1.3480E-06,+295.2500129E-03,-1.2125000060E+00,-81.2499970E-03
+1.5480E-06,+311.5000129E-03,-1.2125000060E+00,-58.1249970E-03
+1.7480E-06,+357.7500129E-03,-1.2125000060E+00,-96.2499970E-03
+1.9480E-06,+374.0000129E-03,-1.2125000060E+00,-89.3749970E-03
