x-axis,1,2,3
second,Volt,Volt,Volt
-96.6280E-06,+4.3750000000E+00,+4.8212500000E+00,+286.0000043E-03
-96.4280E-06,+4.3750000000E+00,+4.7587500000E+00,+286.0000043E-03
-96.2280E-06,+4.4287500000E+00,+4.6962500000E+00,+283.3125042E-03
-96.0280E-06,+4.4375000000E+00,+4.6875000000E+00,+285.5625043E-03
-95.8280E-06,+4.4375000000E+00,+4.7412500000E+00,+286.0000043E-03
-95.6280E-06,+4.4375000000E+00,+4.7500000000E+00,+288.6875043E-03
-95.4280E-06,+4.4375000000E+00,+4.7500000000E+00,+299.8750045E-03
-95.2280E-06,+4.3837500000E+00,+4.8037500000E+00,+298.9375045E-03
-95.0280E-06,+4.4287500000E+00,+4.8125000000E+00,+285.0625043E-03
-94.8280E-06,+4.4375000000E+00,+4.8125000000E+00,+285.5625043E-03
-94.6280E-06,+4.4375000000E+00,+4.7587500000E+00,+291.3750044E-03
-94.4280E-06,+4.4912500000E+00,+4.8037500000E+00,+284.1875042E-03
-94.2280E-06,+4.5000000000E+00,+4.7587500000E+00,+282.8750042E-03
-94.0280E-06,+4.4462500000E+00,+4.8037500000E+00,+282.8750042E-03
-93.8280E-06,+4.4375000000E+00,+4.8125000000E+00,+282.8750042E-03
-93.6280E-06,+4.4375000000E+00,+4.7587500000E+00,+280.1875042E-03
-93.4280E-06,+4.4375000000E+00,+4.8037500000E+00,+285.1250043E-03
-93.2280E-06,+4.4912500000E+00,+4.8662500000E+00,+288.6875043E-03
-93.0280E-06,+4.5000000000E+00,+4.8212500000E+00,+297.1875044E-03
-92.8280E-06,+4.5000000000E+00,+4.8125000000E+00,+285.0625043E-03
-92.6280E-06,+4.4462500000E+00,+4.8125000000E+00,+280.1875042E-03
-92.4280E-06,+4.4375000000E+00,+4.7587500000E+00,+290.5000043E-03
-92.2280E-06,+4.4375000000E+00,+4.8037500000E+00,+297.6250044E-03
-92.0280E-06,+4.4912500000E+00,+4.7587500000E+00,+287.7500043E-03
-91.8280E-06,+4.4462500000E+00,+4.8037500000E+00,+291.3750044E-03
-91.6280E-06,+4.4375000000E+00,+4.7587500000E+00,+284.1875042E-03
-91.4280E-06,+4.4375000000E+00,+4.8037500000E+00,+285.5625043E-03
-91.2280E-06,+4.4375000000E+00,+4.7587500000E+00,+286.0000043E-03
-91.0280E-06,+4.4375000000E+00,+4.8037500000E+00,+291.3750044E-03
-90.8280E-06,+4.4375000000E+00,+4.8125000000E+00,+289.5625043E-03
-90.6280E-06,+4.3837500000E+00,+4.8125000000E+00,+289.1250043E-03
-90.4280E-06,+4.4825000000E+00,+4.7587500000E+00,+278.3750042E-03
-90.2280E-06,+4.4462500000E+00,+4.7500000000E+00,+282.0000042E-03
-90.0280E-06,+4.4375000000E+00,+4.7500000000E+00,+288.2500043E-03
-89.8280E-06,+4.3837500000E+00,+4.7500000000E+00,+289.1250043E-03
-89.6280E-06,+4.4287500000E+00,+4.7500000000E+00,+283.7500042E-03
-89.4280E-06,+4.3837500000E+00,+4.6962500000E+00,+293.6250044E-03
-89.2280E-06,+4.3750000000E+00,+4.7412500000E+00,+287.3125043E-03
-89.0280E-06,+4.3750000000E+00,+4.7500000000E+00,+291.3750044E-03
-88.8280E-06,+4.3212500000E+00,+4.6962500000E+00,+286.8750043E-03
-88.6280E-06,+4.3125000000E+00,+4.6875000000E+00,+296.7500044E-03
-88.4280E-06,+4.3125000000E+00,+4.6337500000E+00,+293.1250044E-03
-88.2280E-06,+4.3125000000E+00,+4.5712500000E+00,+286.8750043E-03
-88.0280E-06,+4.3125000000E+00,+4.6700000000E+00,+280.6250042E-03
-87.8280E-06,+4.2587500000E+00,+4.5800000000E+00,+290.5000043E-03
-87.6280E-06,+4.2500000000E+00,+4.5625000000E+00,+286.8750043E-03
-87.4280E-06,+4.2500000000E+00,+4.6162500000E+00,+280.6250042E-03
-87.2280E-06,+4.1962500000E+00,+4.5175000000E+00,+279.7500042E-03
-87.0280E-06,+4.1875000000E+00,+4.5537500000E+00,+287.8125043E-03
-86.8280E-06,+4.2412500000E+00,+4.4550000000E+00,+281.0625042E-03
-86.6280E-06,+4.1425000000E+00,+4.4375000000E+00,+290.5000043E-03
-86.4280E-06,+4.1250000000E+00,+4.4912500000E+00,+289.5625043E-03
-86.2280E-06,+4.1250000000E+00,+4.5000000000E+00,+294.5000044E-03
-86.0280E-06,+4.1250000000E+00,+4.4462500000E+00,+287.3125043E-03
-85.8280E-06,+4.0175000000E+00,+4.4375000000E+00,+286.0000043E-03
-85.6280E-06,+4.0537500000E+00,+4.4375000000E+00,+288.6875043E-03
-85.4280E-06,+4.0625000000E+00,+4.3837500000E+00,+52.6250008E-03
-85.2280E-06,+4.0087500000E+00,+4.3750000000E+00,+3.3750001E-03
-85.0280E-06,+4.0000000000E+00,+4.4287500000E+00,+7.0000001E-03
-84.8280E-06,+4.0000000000E+00,+4.3300000000E+00,+5.1875001E-03
-84.6280E-06,+4.0000000000E+00,+4.3662500000E+00,+7.4375001E-03
-84.4280E-06,+3.8925000000E+00,+4.3750000000E+00,-2.8750000E-03
-84.2280E-06,+3.8750000000E+00,+4.4287500000E+00,+6.1250001E-03
-84.0280E-06,+3.9287500000E+00,+4.3837500000E+00,-187.5000E-06
-83.8280E-06,+3.8837500000E+00,+4.4287500000E+00,+3.8750001E-03
-83.6280E-06,+3.8750000000E+00,+4.3837500000E+00,-3.3125000E-03
-83.4280E-06,+3.8212500000E+00,+4.3750000000E+00,+3.4375001E-03
-83.2280E-06,+3.7587500000E+00,+4.3750000000E+00,+7.4375001E-03
-83.0280E-06,+3.8037500000E+00,+4.3750000000E+00,+10.5625002E-03
-82.8280E-06,+3.7587500000E+00,+4.3750000000E+00,+2.9375001E-03
-82.6280E-06,+3.6962500000E+00,+4.3750000000E+00,+7.0000001E-03
-82.4280E-06,+3.6875000000E+00,+4.3750000000E+00,+13.2500002E-03
-82.2280E-06,+3.6337500000E+00,+4.3750000000E+00,+6.0625001E-03
-82.0280E-06,+3.6250000000E+00,+4.4287500000E+00,+2.0625000E-03
-81.8280E-06,+3.6250000000E+00,+4.4375000000E+00,+7.0000001E-03
-81.6280E-06,+3.6250000000E+00,+4.3837500000E+00,-187.5000E-06
-81.4280E-06,+3.5175000000E+00,+4.3212500000E+00,-1.5000000E-03
-81.2280E-06,+3.5537500000E+00,+4.3662500000E+00,+1.1875000E-03
