x-axis,1,2,3
second,Volt,Volt,Volt
+65.80000E-06,-2.56250000000E+00,+2.62500000000E+00,-1.50000001E-03
+65.81000E-06,-2.50000000000E+00,+2.68750000000E+00,-1.50000001E-03
+65.82000E-06,-2.62500000000E+00,+2.62500000000E+00,-1.50000001E-03
+65.83000E-06,-2.62500000000E+00,+2.68750000000E+00,+1.62500003E-03
+65.84000E-06,-2.56250000000E+00,+2.81250000000E+00,-4.62500006E-03
+65.85000E-06,-2.56250000000E+00,+2.68750000000E+00,-7.75000011E-03
+65.86000E-06,-2.56250000000E+00,+2.68750000000E+00,-4.62500006E-03
+65.87000E-06,-2.62500000000E+00,+2.56250000000E+00,-4.62500006E-03
+65.88000E-06,-2.62500000000E+00,+2.62500000000E+00,-4.62500006E-03
+65.89000E-06,-2.56250000000E+00,+2.62500000000E+00,-1.50000001E-03
+65.90000E-06,-2.56250000000E+00,+2.62500000000E+00,+1.62500003E-03
+65.91000E-06,-2.62500000000E+00,+2.75000000000E+00,+4.75000008E-03
+65.92000E-06,-2.62500000000E+00,+2.81250000000E+00,+4.75000008E-03
+65.93000E-06,-2.62500000000E+00,+2.75000000000E+00,+7.87500013E-03
+65.94000E-06,-2.68750000000E+00,+2.75000000000E+00,+11.00000017E-03
+65.95000E-06,-2.62500000000E+00,+2.75000000000E+00,+7.87500013E-03
+65.96000E-06,-2.68750000000E+00,+2.81250000000E+00,+4.75000008E-03
+65.97000E-06,-2.62500000000E+00,+2.75000000000E+00,+4.75000008E-03
+65.98000E-06,-2.62500000000E+00,+2.68750000000E+00,+1.62500003E-03
+65.99000E-06,-2.62500000000E+00,+2.62500000000E+00,+1.62500003E-03
+66.00000E-06,-2.62500000000E+00,+2.62500000000E+00,-1.50000001E-03
+66.01000E-06,-2.62500000000E+00,+2.62500000000E+00,+4.75000008E-03
+66.02000E-06,-2.68750000000E+00,+2.62500000000E+00,+4.75000008E-03
+66.03000E-06,-2.62500000000E+00,+2.62500000000E+00,+11.00000017E-03
+66.04000E-06,-2.56250000000E+00,+2.62500000000E+00,+11.00000017E-03
+66.05000E-06,-2.62500000000E+00,+2.62500000000E+00,+14.12500022E-03
+66.06000E-06,-2.75000000000E+00,+2.62500000000E+00,+7.87500013E-03
+66.07000E-06,-2.68750000000E+00,+2.62500000000E+00,+7.87500013E-03
+66.08000E-06,-2.62500000000E+00,+2.62500000000E+00,-1.50000001E-03
+66.09000E-06,-2.68750000000E+00,+2.62500000000E+00,-1.50000001E-03
+66.10000E-06,-2.68750000000E+00,+2.62500000000E+00,+1.62500003E-03
+66.11000E-06,-2.68750000000E+00,+2.68750000000E+00,+4.75000008E-03
+66.12000E-06,-2.68750000000E+00,+2.68750000000E+00,+7.87500013E-03
+66.13000E-06,-2.62500000000E+00,+2.68750000000E+00,+11.00000017E-03
+66.14000E-06,-2.68750000000E+00,+2.68750000000E+00,+11.00000017E-03
+66.15000E-06,-2.68750000000E+00,+2.62500000000E+00,+7.87500013E-03
+66.16000E-06,-2.68750000000E+00,+2.68750000000E+00,+4.75000008E-03
+66.17000E-06,-2.62500000000E+00,+2.75000000000E+00,+1.62500003E-03
+66.18000E-06,-2.68750000000E+00,+2.68750000000E+00,-1.50000001E-03
+66.19000E-06,-2.68750000000E+00,+2.68750000000E+00,+1.62500003E-03
+66.20000E-06,-2.62500000000E+00,+2.68750000000E+00,-1.50000001E-03
+66.21000E-06,-2.62500000000E+00,+2.68750000000E+00,+4.75000008E-03
+66.22000E-06,-2.68750000000E+00,+2.68750000000E+00,+1.62500003E-03
+66.23000E-06,-2.68750000000E+00,+2.68750000000E+00,+4.75000008E-03
+66.24000E-06,-2.68750000000E+00,+2.62500000000E+00,+1.62500003E-03
+66.25000E-06,-2.68750000000E+00,+2.62500000000E+00,+1.62500003E-03
+66.26000E-06,-2.68750000000E+00,+2.62500000000E+00,+1.62500003E-03
+66.27000E-06,-2.68750000000E+00,+2.62500000000E+00,+1.62500003E-03
+66.28000E-06,-2.68750000000E+00,+2.68750000000E+00,+1.62500003E-03
+66.29000E-06,-2.62500000000E+00,+2.62500000000E+00,+1.62500003E-03
+66.30000E-06,-2.68750000000E+00,+2.62500000000E+00,+1.62500003E-03
+66.31000E-06,-2.68750000000E+00,+2.68750000000E+00,+4.75000008E-03
+66.32000E-06,-2.68750000000E+00,+2.68750000000E+00,+1.62500003E-03
+66.33000E-06,-2.75000000000E+00,+2.68750000000E+00,+4.75000008E-03
+66.34000E-06,-2.75000000000E+00,+2.68750000000E+00,+11.00000017E-03
+66.35000E-06,-2.68750000000E+00,+2.62500000000E+00,+11.00000017E-03
+66.36000E-06,-2.75000000000E+00,+2.68750000000E+00,+4.75000008E-03
+66.37000E-06,-2.75000000000E+00,+2.68750000000E+00,+7.87500013E-03
+66.38000E-06,-2.75000000000E+00,+2.68750000000E+00,+1.62500003E-03
