x-axis,1,2,3
second,Volt,Volt,Volt
-7.93400E-06,+1.91250000000E+00,+2.21250000000E+00,+2.56250005E-03
-7.91400E-06,+2.00000000000E+00,+2.14375000000E+00,+3.81250007E-03
-7.89400E-06,+2.03750000000E+00,+2.18750000000E+00,+1.62500003E-03
-7.87400E-06,+2.14375000000E+00,+2.20625000000E+00,+1.62500003E-03
-7.85400E-06,+2.20625000000E+00,+2.28750000000E+00,+3.50000006E-03
-7.83400E-06,+2.25000000000E+00,+2.33750000000E+00,+9.75000015E-03
-7.81400E-06,+2.28750000000E+00,+2.28750000000E+00,+14.12500022E-03
-7.79400E-06,+2.37500000000E+00,+2.37500000000E+00,+23.50000036E-03
-7.77400E-06,+2.39375000000E+00,+2.35625000000E+00,+115.68750173E-03
-7.75400E-06,+2.47500000000E+00,+2.29375000000E+00,+282.56250422E-03
-7.73400E-06,+2.56250000000E+00,+2.28750000000E+00,+291.00000435E-03
-7.71400E-06,+2.58125000000E+00,+2.41250000000E+00,+294.43750440E-03
-7.69400E-06,+2.64375000000E+00,+2.55625000000E+00,+289.43750432E-03
-7.67400E-06,+2.68750000000E+00,+2.72500000000E+00,+281.93750421E-03
-7.65400E-06,+2.74375000000E+00,+2.88750000000E+00,+280.68750419E-03
-7.63400E-06,+2.85625000000E+00,+3.10000000000E+00,+283.81250424E-03
-7.61400E-06,+2.85000000000E+00,+3.24375000000E+00,+285.06250426E-03
-7.59400E-06,+2.93750000000E+00,+3.39375000000E+00,+281.93750421E-03
-7.57400E-06,+2.97500000000E+00,+3.45625000000E+00,+196.31250293E-03
-7.55400E-06,+3.04375000000E+00,+3.50000000000E+00,+687.50002E-06
-7.53400E-06,+3.05625000000E+00,+3.50000000000E+00,-1.50000001E-03
-7.51400E-06,+3.16875000000E+00,+3.50000000000E+00,-1.50000001E-03
-7.49400E-06,+3.16250000000E+00,+3.48125000000E+00,-1.50000001E-03
-7.47400E-06,+3.25000000000E+00,+3.41875000000E+00,-2.43750003E-03
-7.45400E-06,+3.26875000000E+00,+3.39375000000E+00,-3.68750005E-03
-7.43400E-06,+3.33125000000E+00,+3.43750000000E+00,+375.00001E-06
-7.41400E-06,+3.41250000000E+00,+3.45625000000E+00,+5.68750009E-03
-7.39400E-06,+3.46250000000E+00,+3.51875000000E+00,+6.00000010E-03
-7.37400E-06,+3.41250000000E+00,+3.58125000000E+00,+50.37500076E-03
-7.35400E-06,+3.50000000000E+00,+3.60625000000E+00,+203.50000304E-03
-7.33400E-06,+3.53750000000E+00,+3.56250000000E+00,+294.43750440E-03
-7.31400E-06,+3.64375000000E+00,+3.56250000000E+00,+291.31250435E-03
-7.29400E-06,+3.68750000000E+00,+3.60000000000E+00,+287.25000429E-03
-7.27400E-06,+3.68750000000E+00,+3.74375000000E+00,+281.93750421E-03
-7.25400E-06,+3.70625000000E+00,+3.91250000000E+00,+280.68750419E-03
-7.23400E-06,+3.76875000000E+00,+4.03750000000E+00,+284.75000425E-03
-7.21400E-06,+3.81250000000E+00,+4.16250000000E+00,+291.00000435E-03
-7.19400E-06,+3.81250000000E+00,+4.28750000000E+00,+293.50000438E-03
-7.17400E-06,+3.83125000000E+00,+4.39375000000E+00,+286.31250428E-03
-7.15400E-06,+3.87500000000E+00,+4.41875000000E+00,+201.00000300E-03
-7.13400E-06,+3.91250000000E+00,+4.41250000000E+00,+13.50000021E-03
-7.11400E-06,+4.00000000000E+00,+4.46250000000E+00,+7.56250012E-03
-7.09400E-06,+4.00000000000E+00,+4.37500000000E+00,+13.18750021E-03
-7.07400E-06,+4.01875000000E+00,+4.35625000000E+00,+8.18750013E-03
-7.05400E-06,+4.08125000000E+00,+4.31250000000E+00,+687.50002E-06
