x-axis,1,2,3,4
-51.8000E-06,-3.2843750007E+00,+2.3632812500E+00,+2.5351562500E+00,+97.6562500E-03
-51.6000E-06,-3.3312500007E+00,+2.3632812500E+00,+2.5351562500E+00,+87.8906250E-03
-51.4000E-06,-3.3703125007E+00,+2.3593750000E+00,+2.5351562500E+00,+107.4218750E-03
-51.2000E-06,-3.4132812507E+00,+2.3632812500E+00,+2.5273437500E+00,+97.6562500E-03
-51.0000E-06,-3.4523437507E+00,+2.3632812500E+00,+2.5273437500E+00,+1.0449218750E+00
-50.8000E-06,-3.4914062507E+00,+2.6835937500E+00,+2.5312500000E+00,+6.0937500000E+00
-50.6000E-06,-3.5304687507E+00,+2.3554687500E+00,+2.5312500000E+00,+6.1816406250E+00
-50.4000E-06,-3.5578125007E+00,+1.9882812500E+00,+2.5273437500E+00,+6.1718750000E+00
-50.2000E-06,-3.5890625007E+00,+1.2968750000E+00,+2.5156250000E+00,+6.1718750000E+00
-50.0000E-06,-3.6203125007E+00,+667.9687500E-03,+2.5000000000E+00,+6.1621093750E+00
-49.8000E-06,-3.6593750007E+00,+261.7187500E-03,+2.4687500000E+00,+6.1523437500E+00
-49.6000E-06,-3.6945312507E+00,-35.1562500E-03,+2.4375000000E+00,+6.1425781250E+00
-49.4000E-06,-3.7257812507E+00,-195.3125000E-03,+2.4023437500E+00,+6.1425781250E+00
-49.2000E-06,-3.7531250007E+00,-292.9687500E-03,+2.3632812500E+00,+6.1523437500E+00
-49.0000E-06,-3.7765625007E+00,-382.8125000E-03,+2.3242187500E+00,+6.1425781250E+00
-48.8000E-06,-3.8156250007E+00,-468.7500000E-03,+2.2890625000E+00,+6.1523437500E+00
-48.6000E-06,-3.8507812507E+00,-527.3437500E-03,+2.2500000000E+00,+6.1425781250E+00
-48.4000E-06,-3.8937500007E+00,-574.2187500E-03,+2.2226562500E+00,+6.1425781250E+00
-48.2000E-06,-3.9406250007E+00,-617.1875000E-03,+2.1796875000E+00,+6.1328125000E+00
-48.0000E-06,-3.9835937507E+00,-656.2500000E-03,+2.1367187500E+00,+6.1425781250E+00
-47.8000E-06,-4.0265625007E+00,-691.4062500E-03,+2.1015625000E+00,+6.1328125000E+00
-47.6000E-06,-4.0734375007E+00,-746.0937500E-03,+2.0585937500E+00,+6.1328125000E+00
-47.4000E-06,-4.1007812507E+00,-789.0625000E-03,+2.0234375000E+00,+6.1328125000E+00
-47.2000E-06,-4.1242187507E+00,-820.3125000E-03,+1.9882812500E+00,+6.1230468750E+00
-47.0000E-06,-4.1554687507E+00,-863.2812500E-03,+1.9492187500E+00,+6.1328125000E+00
-46.8000E-06,-4.1828125007E+00,-898.4375000E-03,+1.9140625000E+00,+6.1230468750E+00
-46.6000E-06,-4.2062500007E+00,-925.7812500E-03,+1.8750000000E+00,+6.1230468750E+00
-46.4000E-06,-4.2375000007E+00,-957.0312500E-03,+1.8320312500E+00,+6.1328125000E+00
-46.2000E-06,-4.2648437507E+00,-996.0937500E-03,+1.7929687500E+00,+6.1230468750E+00
-46.0000E-06,-4.2921875007E+00,-1.0351562500E+00,+1.7578125000E+00,+6.1230468750E+00
-45.8000E-06,-4.3078125007E+00,-1.0859375000E+00,+1.7265625000E+00,+6.1230468750E+00
-45.6000E-06,-4.3351562507E+00,-1.1210937500E+00,+1.6914062500E+00,+6.1230468750E+00
-45.4000E-06,-4.3546875007E+00,-1.1757812500E+00,+1.6601562500E+00,+6.1230468750E+00
-45.2000E-06,-4.3820312507E+00,-1.2109375000E+00,+1.6250000000E+00,+6.1230468750E+00
-45.0000E-06,-4.4054687507E+00,-1.2539062500E+00,+1.5859375000E+00,+6.1230468750E+00
-44.8000E-06,-4.4328125007E+00,-1.2968750000E+00,+1.5429687500E+00,+6.1230468750E+00
-44.6000E-06,-4.4601562507E+00,-1.3320312500E+00,+1.5078125000E+00,+6.1328125000E+00
-44.4000E-06,-4.4835937507E+00,-1.3750000000E+00,+1.4687500000E+00,+6.1328125000E+00
-44.2000E-06,-4.5148437507E+00,-1.4179687500E+00,+1.4375000000E+00,+6.1328125000E+00
-44.0000E-06,-4.5382812507E+00,-1.4570312500E+00,+1.4062500000E+00,+6.1230468750E+00
-43.8000E-06,-4.5656250007E+00,-1.4882812500E+00,+1.3671875000E+00,+6.1328125000E+00
